GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/com-Youtube.html/com-youtube.ungraph.txt.gz.850.lp -o input/com-Youtube.html/com-youtube.ungraph.txt.gz.850.lp.sol
Reading problem data from 'input/com-Youtube.html/com-youtube.ungraph.txt.gz.850.lp'...
2987627 rows, 7110138 columns, 14938122 non-zeros
7110138 integer variables, all of which are binary
10097770 lines were read
GLPK Integer Optimizer 5.0
2987627 rows, 7110138 columns, 14938122 non-zeros
7110138 integer variables, all of which are binary
Preprocessing...
2982860 rows, 7103713 columns, 14886228 non-zeros
7103713 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 2982860
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
2982860 rows, 7103713 columns, 14886228 non-zeros
      0: obj =   0.000000000e+00 inf =   4.256e+03 (4256)
     27: obj =   7.735409000e+00 inf =   4.229e+03 (4229)
     55: obj =   1.555266000e+01 inf =   4.201e+03 (4201)
     84: obj =   2.349622300e+01 inf =   4.172e+03 (4172)
    115: obj =   3.189692900e+01 inf =   4.141e+03 (4141)
    143: obj =   3.951258000e+01 inf =   4.113e+03 (4113)
    169: obj =   4.675039600e+01 inf =   4.087e+03 (4087)
    194: obj =   5.351611100e+01 inf =   4.062e+03 (4062)
    222: obj =   6.115518100e+01 inf =   4.034e+03 (4034)
    252: obj =   6.928094200e+01 inf =   4.004e+03 (4004)
    282: obj =   7.739768700e+01 inf =   3.974e+03 (3974)
    313: obj =   8.577890100e+01 inf =   3.943e+03 (3943)
    343: obj =   9.387508700e+01 inf =   3.913e+03 (3913)
    374: obj =   1.023604670e+02 inf =   3.882e+03 (3882)
    405: obj =   1.107655270e+02 inf =   3.851e+03 (3851)
    435: obj =   1.189706320e+02 inf =   3.821e+03 (3821)
    461: obj =   1.260276510e+02 inf =   3.795e+03 (3795)
    487: obj =   1.330824120e+02 inf =   3.769e+03 (3769)
    514: obj =   1.403894310e+02 inf =   3.742e+03 (3742)
    545: obj =   1.487748170e+02 inf =   3.711e+03 (3711)
    575: obj =   1.569163250e+02 inf =   3.681e+03 (3681)
    601: obj =   1.639725810e+02 inf =   3.655e+03 (3655)
    628: obj =   1.712892830e+02 inf =   3.628e+03 (3628)
    654: obj =   1.783225740e+02 inf =   3.602e+03 (3602)
    681: obj =   1.856556310e+02 inf =   3.575e+03 (3575)
    712: obj =   1.940342560e+02 inf =   3.544e+03 (3544)
    740: obj =   2.016044620e+02 inf =   3.516e+03 (3516)
    766: obj =   2.086302640e+02 inf =   3.490e+03 (3490)
    793: obj =   2.159301240e+02 inf =   3.463e+03 (3463)
    821: obj =   2.234994460e+02 inf =   3.435e+03 (3435)
    851: obj =   2.316050120e+02 inf =   3.405e+03 (3405)
    881: obj =   2.397066510e+02 inf =   3.375e+03 (3375)
    911: obj =   2.478260180e+02 inf =   3.345e+03 (3345)
    940: obj =   2.556948620e+02 inf =   3.316e+03 (3316)
    971: obj =   2.640859140e+02 inf =   3.285e+03 (3285)
   1002: obj =   2.724577480e+02 inf =   3.254e+03 (3254)
   1033: obj =   2.808314390e+02 inf =   3.223e+03 (3223)
   1060: obj =   2.881288320e+02 inf =   3.196e+03 (3196)
   1086: obj =   2.951675460e+02 inf =   3.170e+03 (3170)
   1112: obj =   3.021920060e+02 inf =   3.144e+03 (3144)
   1142: obj =   3.102997080e+02 inf =   3.114e+03 (3114)
   1173: obj =   3.186664510e+02 inf =   3.083e+03 (3083)
   1204: obj =   3.270960330e+02 inf =   3.052e+03 (3052)
   1230: obj =   3.341426660e+02 inf =   3.026e+03 (3026)
   1256: obj =   3.411657210e+02 inf =   3.000e+03 (3000)
   1283: obj =   3.484582710e+02 inf =   2.973e+03 (2973)
   1310: obj =   3.557476840e+02 inf =   2.946e+03 (2946)
   1339: obj =   3.635718210e+02 inf =   2.917e+03 (2917)
   1365: obj =   3.705897580e+02 inf =   2.891e+03 (2891)
   1391: obj =   3.776108960e+02 inf =   2.865e+03 (2865)
   1417: obj =   3.846291700e+02 inf =   2.839e+03 (2839)
   1447: obj =   3.927251780e+02 inf =   2.809e+03 (2809)
   1477: obj =   4.008216100e+02 inf =   2.779e+03 (2779)
   1507: obj =   4.089203550e+02 inf =   2.749e+03 (2749)
   1537: obj =   4.170208360e+02 inf =   2.719e+03 (2719)
   1568: obj =   4.253885850e+02 inf =   2.688e+03 (2688)
   1599: obj =   4.337718350e+02 inf =   2.657e+03 (2657)
   1629: obj =   4.418710070e+02 inf =   2.627e+03 (2627)
   1657: obj =   4.494294580e+02 inf =   2.599e+03 (2599)
   1683: obj =   4.564520280e+02 inf =   2.573e+03 (2573)
   1709: obj =   4.634675030e+02 inf =   2.547e+03 (2547)
   1739: obj =   4.715629630e+02 inf =   2.517e+03 (2517)
   1770: obj =   4.799231900e+02 inf =   2.486e+03 (2486)
   1800: obj =   4.880254410e+02 inf =   2.456e+03 (2456)
   1830: obj =   4.961181560e+02 inf =   2.426e+03 (2426)
   1859: obj =   5.039478060e+02 inf =   2.397e+03 (2397)
   1886: obj =   5.112586010e+02 inf =   2.370e+03 (2370)
   1912: obj =   5.182765730e+02 inf =   2.344e+03 (2344)
   1938: obj =   5.252913430e+02 inf =   2.318e+03 (2318)
   1963: obj =   5.320404590e+02 inf =   2.293e+03 (2293)
   1990: obj =   5.393248460e+02 inf =   2.266e+03 (2266)
   2016: obj =   5.463378190e+02 inf =   2.240e+03 (2240)
   2047: obj =   5.546970400e+02 inf =   2.209e+03 (2209)
   2078: obj =   5.630621400e+02 inf =   2.178e+03 (2178)
   2109: obj =   5.714225180e+02 inf =   2.147e+03 (2147)
   2140: obj =   5.797825020e+02 inf =   2.116e+03 (2116)
   2171: obj =   5.881426370e+02 inf =   2.085e+03 (2085)
   2202: obj =   5.965023200e+02 inf =   2.054e+03 (2054)
   2233: obj =   6.048757960e+02 inf =   2.023e+03 (2023)
   2262: obj =   6.127015160e+02 inf =   1.994e+03 (1994)
   2289: obj =   6.199881890e+02 inf =   1.967e+03 (1967)
   2315: obj =   6.270029010e+02 inf =   1.941e+03 (1941)
   2343: obj =   6.345572690e+02 inf =   1.913e+03 (1913)
   2374: obj =   6.429183180e+02 inf =   1.882e+03 (1882)
   2405: obj =   6.512766280e+02 inf =   1.851e+03 (1851)
   2436: obj =   6.596367980e+02 inf =   1.820e+03 (1820)
   2466: obj =   6.677434920e+02 inf =   1.790e+03 (1790)
   2492: obj =   6.747600590e+02 inf =   1.764e+03 (1764)
   2518: obj =   6.817777550e+02 inf =   1.738e+03 (1738)
   2544: obj =   6.887971270e+02 inf =   1.712e+03 (1712)
   2568: obj =   6.952666390e+02 inf =   1.688e+03 (1688)
   2594: obj =   7.022848250e+02 inf =   1.662e+03 (1662)
   2620: obj =   7.092944510e+02 inf =   1.636e+03 (1636)
   2649: obj =   7.171179160e+02 inf =   1.607e+03 (1607)
   2673: obj =   7.235881560e+02 inf =   1.583e+03 (1583)
   2701: obj =   7.311356400e+02 inf =   1.555e+03 (1555)
   2730: obj =   7.389540530e+02 inf =   1.526e+03 (1526)
   2760: obj =   7.470519780e+02 inf =   1.496e+03 (1496)
   2789: obj =   7.548743470e+02 inf =   1.467e+03 (1467)
   2819: obj =   7.629791850e+02 inf =   1.437e+03 (1437)
   2849: obj =   7.710713530e+02 inf =   1.407e+03 (1407)
   2878: obj =   7.788958540e+02 inf =   1.378e+03 (1378)
   2907: obj =   7.867172180e+02 inf =   1.349e+03 (1349)
   2937: obj =   7.948053960e+02 inf =   1.319e+03 (1319)
   2967: obj =   8.028989040e+02 inf =   1.289e+03 (1289)
   2996: obj =   8.107187170e+02 inf =   1.260e+03 (1260)
   3025: obj =   8.185408430e+02 inf =   1.231e+03 (1231)
   3053: obj =   8.260936880e+02 inf =   1.203e+03 (1203)
   3082: obj =   8.339146250e+02 inf =   1.174e+03 (1174)
   3110: obj =   8.414637560e+02 inf =   1.146e+03 (1146)
   3139: obj =   8.492830470e+02 inf =   1.117e+03 (1117)
   3169: obj =   8.573700660e+02 inf =   1.087e+03 (1087)
   3198: obj =   8.651937160e+02 inf =   1.058e+03 (1058)
   3227: obj =   8.730140460e+02 inf =   1.029e+03 (1029)
   3257: obj =   8.811041740e+02 inf =   9.990e+02 (999)
   3286: obj =   8.889254770e+02 inf =   9.700e+02 (970)
   3316: obj =   8.970143540e+02 inf =   9.400e+02 (940)
   3345: obj =   9.048386730e+02 inf =   9.110e+02 (911)
   3374: obj =   9.126636910e+02 inf =   8.820e+02 (882)
   3403: obj =   9.204838650e+02 inf =   8.530e+02 (853)
   3432: obj =   9.283017550e+02 inf =   8.240e+02 (824)
   3461: obj =   9.361192230e+02 inf =   7.950e+02 (795)
   3491: obj =   9.442051430e+02 inf =   7.650e+02 (765)
   3521: obj =   9.522924670e+02 inf =   7.350e+02 (735)
   3549: obj =   9.598407150e+02 inf =   7.070e+02 (707)
   3577: obj =   9.673903940e+02 inf =   6.790e+02 (679)
   3606: obj =   9.752065200e+02 inf =   6.500e+02 (650)
   3634: obj =   9.827543390e+02 inf =   6.220e+02 (622)
   3662: obj =   9.903018240e+02 inf =   5.940e+02 (594)
   3691: obj =   9.981178270e+02 inf =   5.650e+02 (565)
   3721: obj =   1.006203355e+03 inf =   5.350e+02 (535)
   3751: obj =   1.014287758e+03 inf =   5.050e+02 (505)
   3780: obj =   1.022102484e+03 inf =   4.760e+02 (476)
   3810: obj =   1.030188498e+03 inf =   4.460e+02 (446)
   3839: obj =   1.038003253e+03 inf =   4.170e+02 (417)
   3868: obj =   1.045818951e+03 inf =   3.880e+02 (388)
   3898: obj =   1.053903717e+03 inf =   3.580e+02 (358)
   3929: obj =   1.062258128e+03 inf =   3.270e+02 (327)
   3959: obj =   1.070343139e+03 inf =   2.970e+02 (297)
   3988: obj =   1.078158412e+03 inf =   2.680e+02 (268)
   4018: obj =   1.086242478e+03 inf =   2.380e+02 (238)
   4048: obj =   1.094327124e+03 inf =   2.080e+02 (208)
   4078: obj =   1.102411340e+03 inf =   1.780e+02 (178)
   4106: obj =   1.109956298e+03 inf =   1.500e+02 (150)
   4136: obj =   1.118040666e+03 inf =   1.200e+02 (120)
   4166: obj =   1.126124337e+03 inf =   9.000e+01 (90)
   4196: obj =   1.134208768e+03 inf =   6.000e+01 (60)
