GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/p2p-Gnutella31.html/p2p-Gnutella31.txt.gz.42.lp.reach_chain_detours.lp
 -o input/p2p-Gnutella31.html/p2p-Gnutella31.txt.gz.42.lp.reach_chain_detours.lp.sol
Reading problem data from 'input/p2p-Gnutella31.html/p2p-Gnutella31.txt.gz.42.lp.reach_chain_detours.lp'...
50858 rows, 115733 columns, 254277 non-zeros
115733 integer variables, all of which are binary
166596 lines were read
GLPK Integer Optimizer 5.0
50858 rows, 115733 columns, 254277 non-zeros
115733 integer variables, all of which are binary
Preprocessing...
50842 rows, 115717 columns, 254126 non-zeros
115717 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 50842
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
50842 rows, 115717 columns, 254126 non-zeros
      0: obj =   0.000000000e+00 inf =   6.600e+01 (66)
     66: obj =   3.767123900e+01 inf =   0.000e+00 (0)
Perturbing LP to avoid stalling [307]...
*  1856: obj =   1.277397900e+01 inf =   0.000e+00 (564) 9
*  3165: obj =   1.277397900e+01 inf =   0.000e+00 (777) 9
*  4371: obj =   1.277397900e+01 inf =   0.000e+00 (988) 8
*  5475: obj =   1.277397900e+01 inf =   0.000e+00 (1114) 9
*  6519: obj =   1.277397900e+01 inf =   0.000e+00 (1096) 8
*  7501: obj =   1.277397900e+01 inf =   0.000e+00 (51907) 8
*  8414: obj =   1.277397900e+01 inf =   0.000e+00 (1433) 8
*  9312: obj =   1.277397900e+01 inf =   0.000e+00 (51982) 7
* 10190: obj =   1.277397900e+01 inf =   0.000e+00 (1870) 7
* 11021: obj =   1.277397900e+01 inf =   0.000e+00 (2162) 7
* 11851: obj =   1.277397900e+01 inf =   0.000e+00 (51747) 7
* 12655: obj =   1.277397900e+01 inf =   0.000e+00 (51851) 7
* 13445: obj =   1.277397900e+01 inf =   0.000e+00 (2609) 7
* 14218: obj =   1.277397900e+01 inf =   0.000e+00 (2661) 6
* 14982: obj =   1.277397900e+01 inf =   0.000e+00 (2749) 7
* 15733: obj =   1.277397900e+01 inf =   0.000e+00 (2860) 7
* 16464: obj =   1.277397900e+01 inf =   0.000e+00 (2906) 6
* 17197: obj =   1.277397900e+01 inf =   0.000e+00 (5261) 7
* 17952: obj =   1.277397900e+01 inf =   0.000e+00 (52782) 7
* 18699: obj =   1.277397900e+01 inf =   0.000e+00 (52815) 8
* 19415: obj =   1.277397900e+01 inf =   0.000e+00 (53003) 7
* 20103: obj =   1.277397900e+01 inf =   0.000e+00 (53194) 7
* 20787: obj =   1.277397900e+01 inf =   0.000e+00 (53355) 6
* 21436: obj =   1.277397900e+01 inf =   0.000e+00 (53517) 7
* 22067: obj =   1.277397900e+01 inf =   0.000e+00 (53687) 6
* 22685: obj =   1.277397900e+01 inf =   0.000e+00 (53914) 6
* 23270: obj =   1.277397900e+01 inf =   0.000e+00 (54057) 6
* 23836: obj =   1.277397900e+01 inf =   0.000e+00 (54228) 6
* 24406: obj =   1.277397900e+01 inf =   0.000e+00 (54364) 5
* 24934: obj =   1.277397900e+01 inf =   0.000e+00 (54501) 6
* 25462: obj =   1.277397900e+01 inf =   0.000e+00 (54670) 5
* 25963: obj =   1.277397900e+01 inf =   0.000e+00 (54788) 5
* 26452: obj =   1.277397900e+01 inf =   0.000e+00 (54913) 5
* 26955: obj =   1.277397900e+01 inf =   0.000e+00 (55067) 5
* 27456: obj =   1.277397900e+01 inf =   0.000e+00 (55251) 4
* 27891: obj =   1.277397900e+01 inf =   0.000e+00 (55429) 5
* 28434: obj =   5.439286145e+00 inf =   9.272e-04 (51842) 5
* 29063: obj =   5.439263584e+00 inf =   4.472e-03 (51852) 6
* 29691: obj =   5.439232807e+00 inf =   7.653e-03 (51793) 6
* 30323: obj =   5.439190874e+00 inf =   1.070e-02 (51790) 6
* 30975: obj =   5.439164046e+00 inf =   1.156e-02 (51709) 5
* 31621: obj =   5.439124936e+00 inf =   1.252e-02 (51644) 6
* 32281: obj =   5.439094578e+00 inf =   1.192e-02 (51592) 7
* 32941: obj =   5.377455812e+00 inf =   1.071e-02 (51435) 6
* 33547: obj =   5.377437215e+00 inf =   1.184e-02 (51375) 6
* 34128: obj =   5.377410999e+00 inf =   1.446e-02 (51329) 5
* 34687: obj =   5.377385270e+00 inf =   1.795e-02 (51348) 5
* 35229: obj =   5.377358430e+00 inf =   2.065e-02 (51336) 5
* 35771: obj =   5.377331159e+00 inf =   2.278e-02 (51317) 5
* 36304: obj =   5.377309921e+00 inf =   2.315e-02 (51299) 5
* 36749: obj =   4.428969836e+00 inf =   2.359e-02 (12119) 4
* 37094: obj =   4.428875525e+00 inf =   2.636e-02 (11930) 4
* 37498: obj =   4.427976962e+00 inf =   2.531e-02 (11857) 4
* 37902: obj =   4.427090985e+00 inf =   2.345e-02 (11676) 4
* 38307: obj =   4.426465477e+00 inf =   2.162e-02 (11616) 4
* 38711: obj =   4.425563825e+00 inf =   2.048e-02 (11452) 4
* 39115: obj =   4.424801349e+00 inf =   2.055e-02 (11220) 4
* 39519: obj =   4.424102114e+00 inf =   2.588e-02 (11053) 4
* 39906: obj =   4.423579566e+00 inf =   4.894e-02 (10957) 3
* 40227: obj =   4.423380382e+00 inf =   6.273e-02 (10848) 4
* 40619: obj =   4.423102454e+00 inf =   8.278e-02 (10707) 3
* 40934: obj =   4.423030943e+00 inf =   8.677e-02 (10582) 4
* 41331: obj =   4.422843051e+00 inf =   1.004e-01 (10495) 3
* 41651: obj =   4.422679004e+00 inf =   1.133e-01 (10352) 4
* 42047: obj =   4.422577695e+00 inf =   1.202e-01 (10223) 3
* 42378: obj =   4.422446600e+00 inf =   1.306e-01 (10188) 4
* 42755: obj =   4.422320706e+00 inf =   1.409e-01 (10005) 4
* 43159: obj =   4.422236463e+00 inf =   1.475e-01 (9888) 4
* 43563: obj =   4.422112331e+00 inf =   1.595e-01 (9786) 4
* 43969: obj =   4.422046029e+00 inf =   1.649e-01 (9630) 4
* 44373: obj =   4.421935082e+00 inf =   1.762e-01 (9479) 4
* 44777: obj =   4.421844856e+00 inf =   1.857e-01 (9376) 4
* 45181: obj =   4.421742664e+00 inf =   1.976e-01 (9272) 4
* 45586: obj =   4.421698587e+00 inf =   2.008e-01 (9195) 4
* 45990: obj =   4.421609725e+00 inf =   2.105e-01 (9020) 4
* 46395: obj =   4.421524591e+00 inf =   2.210e-01 (8993) 4
* 46800: obj =   4.421455454e+00 inf =   2.286e-01 (8882) 4
* 47204: obj =   4.421361150e+00 inf =   2.403e-01 (8776) 4
* 47609: obj =   4.421287349e+00 inf =   2.497e-01 (8626) 4
* 48013: obj =   4.421263001e+00 inf =   2.491e-01 (8479) 4
* 48417: obj =   4.421186902e+00 inf =   2.586e-01 (8443) 4
* 48821: obj =   4.421146410e+00 inf =   2.623e-01 (8374) 4
* 49225: obj =   4.421111961e+00 inf =   2.638e-01 (8282) 4
* 49629: obj =   4.421032113e+00 inf =   2.743e-01 (8309) 4
* 50033: obj =   4.420939064e+00 inf =   2.865e-01 (8216) 4
* 50437: obj =   4.420830792e+00 inf =   3.013e-01 (8201) 4
* 50841: obj =   4.420769267e+00 inf =   3.090e-01 (8169) 4
* 51246: obj =   4.420662680e+00 inf =   3.236e-01 (8119) 4
* 51650: obj =   4.420599144e+00 inf =   3.306e-01 (8020) 4
* 52054: obj =   4.420534801e+00 inf =   3.379e-01 (7978) 4
* 52458: obj =   4.420457773e+00 inf =   3.486e-01 (8039) 4
* 52862: obj =   4.420407259e+00 inf =   3.531e-01 (8011) 4
* 53266: obj =   4.420312696e+00 inf =   3.635e-01 (7944) 4
* 53671: obj =   4.420262896e+00 inf =   3.676e-01 (7795) 4
* 54076: obj =   4.420169031e+00 inf =   3.780e-01 (7717) 4
* 54481: obj =   4.420097693e+00 inf =   3.854e-01 (7653) 4
* 54885: obj =   4.420006198e+00 inf =   3.963e-01 (7579) 4
* 55290: obj =   4.419942844e+00 inf =   4.000e-01 (7727) 4
* 55694: obj =   4.419895923e+00 inf =   4.011e-01 (7614) 4
* 56099: obj =   4.419818042e+00 inf =   4.082e-01 (7623) 4
* 56504: obj =   4.419756647e+00 inf =   4.110e-01 (7559) 4
* 56908: obj =   4.419688036e+00 inf =   4.125e-01 (7437) 4
* 57312: obj =   4.419583966e+00 inf =   4.244e-01 (7305) 4
* 57716: obj =   4.419514058e+00 inf =   4.306e-01 (7369) 4
* 58120: obj =   4.419459051e+00 inf =   4.319e-01 (7273) 4
