GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/gemsec-Deezer.html/HU_edges.csv.gz.32.lp -o input/gemsec-Deezer.html/HU_edges.csv.gz.32.lp.sol
Reading problem data from 'input/gemsec-Deezer.html/HU_edges.csv.gz.32.lp'...
222891 rows, 493316 columns, 1114442 non-zeros
493316 integer variables, all of which are binary
716212 lines were read
GLPK Integer Optimizer 5.0
222891 rows, 493316 columns, 1114442 non-zeros
493316 integer variables, all of which are binary
Preprocessing...
222887 rows, 493312 columns, 1114249 non-zeros
493312 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 222887
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
222887 rows, 493312 columns, 1114249 non-zeros
      0: obj =   0.000000000e+00 inf =   8.700e+01 (87)
     87: obj =   5.027868800e+01 inf =   0.000e+00 (0)
Perturbing LP to avoid stalling [300]...
*   545: obj =   2.804371897e+01 inf =   1.310e-07 (423) 1
*   885: obj =   2.804371897e+01 inf =   1.290e-07 (461) 2
*  1206: obj =   2.804371897e+01 inf =   1.240e-07 (509) 2
*  1519: obj =   2.804371897e+01 inf =   1.160e-07 (550) 3
*  1780: obj =   2.745901997e+01 inf =   1.690e-07 (536) 2
*  2054: obj =   2.745901992e+01 inf =   6.387e-06 (595) 2
*  2417: obj =   2.745901696e+01 inf =   4.039e-04 (642) 2
*  2792: obj =   2.745900425e+01 inf =   1.651e-03 (641) 3
*  3149: obj =   2.745898700e+01 inf =   3.780e-03 (679) 3
*  3524: obj =   2.745897965e+01 inf =   4.355e-03 (703) 3
*  3908: obj =   2.745897393e+01 inf =   4.756e-03 (748) 2
*  4248: obj =   2.745894023e+01 inf =   8.635e-03 (784) 3
*  4583: obj =   2.745892718e+01 inf =   9.840e-03 (867) 3
*  4898: obj =   2.745892330e+01 inf =   1.013e-02 (908) 2
*  5216: obj =   2.745891305e+01 inf =   1.089e-02 (940) 2
*  5551: obj =   2.745889171e+01 inf =   1.257e-02 (923) 3
*  5879: obj =   2.745886757e+01 inf =   1.444e-02 (932) 3
*  6189: obj =   2.745886089e+01 inf =   1.461e-02 (996) 2
*  6486: obj =   2.745883579e+01 inf =   1.696e-02 (1105) 3
*  6805: obj =   2.745880775e+01 inf =   1.969e-02 (1143) 2
*  7108: obj =   2.745880074e+01 inf =   1.978e-02 (1161) 3
*  7431: obj =   2.745878575e+01 inf =   1.981e-02 (1141) 2
*  7722: obj =   2.745876625e+01 inf =   2.241e-02 (1168) 3
*  8018: obj =   2.745876349e+01 inf =   2.241e-02 (1221) 2
*  8322: obj =   2.643690789e+01 inf =   2.291e-02 (1263) 2
*  8622: obj =   2.643689693e+01 inf =   2.349e-02 (1272) 3
*  8921: obj =   2.643687098e+01 inf =   2.596e-02 (1298) 2
*  9221: obj =   2.643686074e+01 inf =   2.619e-02 (1348) 3
*  9518: obj =   2.643684671e+01 inf =   2.685e-02 (1329) 2
*  9812: obj =   2.643683433e+01 inf =   2.742e-02 (1409) 3
* 10093: obj =   2.643681078e+01 inf =   2.988e-02 (1408) 2
* 10357: obj =   2.643680357e+01 inf =   2.950e-02 (1395) 2
* 10667: obj =   2.471004153e+01 inf =   2.917e-02 (1413) 2
* 10945: obj =   2.471001666e+01 inf =   3.175e-02 (1400) 3
* 11218: obj =   2.470999854e+01 inf =   3.383e-02 (1421) 2
* 11507: obj =   2.470997924e+01 inf =   3.487e-02 (1499) 2
* 11786: obj =   2.470996090e+01 inf =   3.520e-02 (1471) 3
* 12067: obj =   2.470996061e+01 inf =   3.453e-02 (1508) 2
* 12335: obj =   2.470992915e+01 inf =   3.664e-02 (1594) 2
* 12599: obj =   2.470990934e+01 inf =   3.725e-02 (1555) 2
* 12866: obj =   2.470990887e+01 inf =   3.514e-02 (1599) 3
* 13126: obj =   2.470989910e+01 inf =   3.482e-02 (1634) 2
* 13389: obj =   2.470984654e+01 inf =   3.842e-02 (1633) 2
* 13648: obj =   2.470983645e+01 inf =   3.741e-02 (1634) 2
* 13913: obj =   2.470982465e+01 inf =   3.601e-02 (1616) 2
* 14184: obj =   2.470981407e+01 inf =   3.453e-02 (1587) 3
* 14456: obj =   2.470980857e+01 inf =   3.268e-02 (1677) 2
* 14701: obj =   2.470978923e+01 inf =   3.220e-02 (1762) 2
* 14948: obj =   2.470975370e+01 inf =   3.263e-02 (1695) 2
* 15206: obj =   2.470974268e+01 inf =   3.186e-02 (1663) 2
* 15457: obj =   2.470973183e+01 inf =   2.976e-02 (1688) 3
* 15717: obj =   2.470971815e+01 inf =   2.900e-02 (1776) 2
* 15970: obj =   2.470971463e+01 inf =   2.760e-02 (1789) 2
* 16226: obj =   2.470968974e+01 inf =   2.674e-02 (1810) 2
* 16503: obj =   2.470968190e+01 inf =   2.514e-02 (1847) 3
* 16753: obj =   2.470964616e+01 inf =   2.569e-02 (1816) 2
* 16998: obj =   2.470964437e+01 inf =   2.526e-02 (1868) 2
* 17241: obj =   2.470958648e+01 inf =   2.650e-02 (1902) 2
* 17502: obj =   2.470957522e+01 inf =   2.516e-02 (1874) 2
* 17745: obj =   2.470955472e+01 inf =   2.453e-02 (1799) 3
* 17988: obj =   2.470953743e+01 inf =   2.354e-02 (1796) 2
* 18253: obj =   2.470952393e+01 inf =   2.190e-02 (1951) 2
* 18507: obj =   2.470949517e+01 inf =   2.076e-02 (1831) 3
* 18742: obj =   2.470947732e+01 inf =   1.906e-02 (1805) 2
* 19003: obj =   2.470944407e+01 inf =   1.785e-02 (1797) 2
* 19259: obj =   2.470940276e+01 inf =   1.674e-02 (1681) 3
* 19524: obj =   2.470934154e+01 inf =   1.551e-02 (1724) 2
* 19779: obj =   2.470926195e+01 inf =   1.447e-02 (1790) 3
* 20029: obj =   2.402072393e+01 inf =   1.345e-02 (1690) 2
* 20308: obj =   2.194970134e+01 inf =   1.254e-02 (1695) 2
* 20572: obj =   2.194959002e+01 inf =   1.163e-02 (1725) 3
* 20835: obj =   2.194941453e+01 inf =   1.112e-02 (1757) 3
* 21125: obj =   2.010580546e+01 inf =   1.014e-02 (224155) 2
* 21374: obj =   1.736632450e+01 inf =   9.728e-03 (224484) 3
* 21616: obj =   1.736624024e+01 inf =   9.540e-03 (224688) 2
* 21855: obj =   1.736613152e+01 inf =   9.404e-03 (224862) 3
* 22096: obj =   1.736591957e+01 inf =   9.169e-03 (225063) 2
* 22331: obj =   1.736549178e+01 inf =   9.132e-03 (225184) 2
* 22573: obj =   1.736517993e+01 inf =   9.152e-03 (225359) 3
* 22817: obj =   1.736494060e+01 inf =   9.249e-03 (225561) 2
* 23059: obj =   1.736465325e+01 inf =   9.316e-03 (225728) 2
* 23317: obj =   1.598439295e+01 inf =   9.374e-03 (4071) 3
* 23586: obj =   1.430600667e+01 inf =   9.186e-03 (4209) 2
* 23864: obj =   1.375876297e+01 inf =   8.823e-03 (5970) 3
* 24169: obj =   1.375764748e+01 inf =   8.940e-03 (5955) 3
* 24468: obj =   1.375589509e+01 inf =   9.674e-03 (5679) 3
* 24779: obj =   1.375540500e+01 inf =   9.894e-03 (5424) 3
* 25068: obj =   1.375516530e+01 inf =   1.007e-02 (5254) 3
* 25357: obj =   1.375490506e+01 inf =   1.002e-02 (5118) 2
* 25668: obj =   1.375462754e+01 inf =   1.012e-02 (4893) 3
* 25963: obj =   1.375450016e+01 inf =   1.017e-02 (4641) 3
* 26275: obj =   1.375433892e+01 inf =   9.717e-03 (4543) 3
* 26536: obj =   1.375429580e+01 inf =   9.286e-03 (4453) 2
* 26846: obj =   1.375417629e+01 inf =   9.067e-03 (4164) 3
* 27135: obj =   1.375409904e+01 inf =   9.063e-03 (3881) 3
* 27422: obj =   1.375402619e+01 inf =   8.596e-03 (3701) 3
* 27707: obj =   1.375397093e+01 inf =   8.309e-03 (3537) 2
* 27997: obj =   1.375391225e+01 inf =   7.954e-03 (3464) 3
* 28305: obj =   1.375382403e+01 inf =   7.912e-03 (3293) 3
* 28588: obj =   1.375376182e+01 inf =   7.854e-03 (2993) 3
* 28860: obj =   1.375373505e+01 inf =   7.772e-03 (2951) 2
* 29120: obj =   1.375370796e+01 inf =   8.121e-03 (2928) 2
* 29409: obj =   1.375367076e+01 inf =   8.172e-03 (2896) 3
* 29721: obj =   1.375360748e+01 inf =   8.458e-03 (224240) 2
* 30065: obj =   1.375350250e+01 inf =   8.453e-03 (2211) 3
* 30349: obj =   1.375347476e+01 inf =   8.343e-03 (1995) 3
* 30667: obj =   1.331081569e+01 inf =   7.741e-03 (1785) 2
