GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/gemsec-Facebook.html/new_sites_edges.csv.gz.196.lp -o input/gemsec-Facebook.html/new_sites_edges.csv.gz.196.lp.sol
Reading problem data from 'input/gemsec-Facebook.html/new_sites_edges.csv.gz.196.lp'...
205968 rows, 439849 columns, 1029827 non-zeros
439849 integer variables, all of which are binary
645822 lines were read
GLPK Integer Optimizer 5.0
205968 rows, 439849 columns, 1029827 non-zeros
439849 integer variables, all of which are binary
Preprocessing...
205797 rows, 439678 columns, 1028067 non-zeros
439678 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 205797
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
205797 rows, 439678 columns, 1028067 non-zeros
      0: obj =   0.000000000e+00 inf =   5.850e+02 (585)
    585: obj =   3.444879820e+02 inf =   0.000e+00 (0)
Perturbing LP to avoid stalling [786]...
*  1214: obj =   3.349121970e+02 inf =   0.000e+00 (1180)
*  1728: obj =   3.349121970e+02 inf =   0.000e+00 (1199) 4
*  2209: obj =   3.349121970e+02 inf =   0.000e+00 (1199) 4
*  2667: obj =   3.349121970e+02 inf =   0.000e+00 (1212) 4
*  3109: obj =   3.349121970e+02 inf =   0.000e+00 (1227) 4
*  3537: obj =   3.349121970e+02 inf =   0.000e+00 (1241) 4
*  3955: obj =   3.349121970e+02 inf =   0.000e+00 (1270) 4
*  4361: obj =   3.349121970e+02 inf =   0.000e+00 (1270) 4
*  4764: obj =   3.349121970e+02 inf =   0.000e+00 (1307) 3
*  5173: obj =   3.184485788e+02 inf =   1.457e-05 (3341) 4
*  5582: obj =   3.129408253e+02 inf =   4.555e-05 (3676) 4
*  6001: obj =   3.129408126e+02 inf =   3.613e-04 (3694) 4
*  6397: obj =   3.129407992e+02 inf =   6.749e-04 (3742) 3
*  6782: obj =   3.129407801e+02 inf =   1.129e-03 (3770) 3
*  7174: obj =   3.129407699e+02 inf =   9.765e-04 (3818) 3
*  7537: obj =   3.129407468e+02 inf =   1.380e-03 (3878) 3
*  7902: obj =   3.129407239e+02 inf =   1.433e-03 (3947) 3
*  8259: obj =   3.129407012e+02 inf =   1.362e-03 (4036) 3
*  8611: obj =   3.083438335e+02 inf =   1.492e-03 (4100) 3
*  8958: obj =   3.083437891e+02 inf =   1.249e-03 (4166) 3
*  9316: obj =   3.037480146e+02 inf =   1.391e-03 (4555) 3
*  9653: obj =   3.037479427e+02 inf =   1.574e-03 (4533) 3
*  9998: obj =   3.037478754e+02 inf =   9.545e-04 (4547) 3
* 10357: obj =   2.908090747e+02 inf =   1.079e-03 (5051) 4
* 10713: obj =   2.908089406e+02 inf =   1.385e-03 (4921) 3
* 11071: obj =   2.908088257e+02 inf =   1.645e-03 (4823) 3
* 11406: obj =   2.815094496e+02 inf =   1.387e-03 (4888) 4
* 11747: obj =   2.815093424e+02 inf =   1.541e-03 (4775) 3
* 12087: obj =   2.788792388e+02 inf =   1.473e-03 (4656) 3
* 12424: obj =   2.775750504e+02 inf =   1.089e-03 (4560) 4
* 12767: obj =   2.597328536e+02 inf =   9.603e-04 (4127) 3
* 13137: obj =   2.597173163e+02 inf =   8.754e-04 (4082) 3
* 13515: obj =   2.595986919e+02 inf =   8.012e-04 (4142) 3
* 13888: obj =   2.567021986e+02 inf =   1.027e-03 (4097) 3
* 14239: obj =   2.567021861e+02 inf =   1.650e-03 (4133) 3
* 14569: obj =   2.567021784e+02 inf =   2.649e-03 (4153) 3
* 14898: obj =   2.567021488e+02 inf =   5.319e-03 (4251) 3
* 15223: obj =   2.567021299e+02 inf =   7.578e-03 (4327) 2
* 15533: obj =   2.567021086e+02 inf =   1.023e-02 (4337) 3
* 15838: obj =   2.567020902e+02 inf =   1.228e-02 (4416) 3
* 16142: obj =   2.567020866e+02 inf =   1.243e-02 (4493) 2
* 16437: obj =   2.567020404e+02 inf =   1.744e-02 (4534) 3
* 16731: obj =   2.567019950e+02 inf =   2.225e-02 (4586) 2
* 17018: obj =   2.567019623e+02 inf =   2.527e-02 (4646) 3
* 17300: obj =   2.567019604e+02 inf =   2.478e-02 (4724) 2
* 17578: obj =   2.567019419e+02 inf =   2.601e-02 (4770) 2
* 17849: obj =   2.567019223e+02 inf =   2.729e-02 (4846) 3
* 18122: obj =   2.567018769e+02 inf =   3.087e-02 (4892) 2
* 18390: obj =   2.567018590e+02 inf =   3.172e-02 (4949) 2
* 18652: obj =   2.567018083e+02 inf =   3.490e-02 (5005) 3
* 18919: obj =   2.567017681e+02 inf =   3.717e-02 (5089) 2
* 19181: obj =   2.567017155e+02 inf =   4.008e-02 (5130) 2
* 19438: obj =   2.567016522e+02 inf =   4.343e-02 (5185) 3
* 19695: obj =   2.567016207e+02 inf =   4.452e-02 (5229) 2
* 19950: obj =   2.567015666e+02 inf =   4.673e-02 (5293) 2
* 20204: obj =   2.567015238e+02 inf =   4.836e-02 (5381) 2
* 20455: obj =   2.567014865e+02 inf =   4.951e-02 (5437) 2
* 20703: obj =   2.567014175e+02 inf =   5.202e-02 (5477) 3
* 20952: obj =   2.567014097e+02 inf =   5.140e-02 (5553) 2
* 21198: obj =   2.567013456e+02 inf =   5.386e-02 (5619) 2
* 21444: obj =   2.567012868e+02 inf =   5.558e-02 (5685) 2
* 21692: obj =   2.567012126e+02 inf =   5.737e-02 (5732) 2
* 21937: obj =   2.567011511e+02 inf =   5.839e-02 (5784) 3
* 22179: obj =   2.567011012e+02 inf =   5.911e-02 (5844) 2
* 22421: obj =   2.567010433e+02 inf =   5.971e-02 (5870) 2
* 22658: obj =   2.567010198e+02 inf =   5.931e-02 (5936) 2
* 22898: obj =   2.567009931e+02 inf =   5.850e-02 (6004) 2
* 23134: obj =   2.567009471e+02 inf =   5.898e-02 (6073) 2
* 23363: obj =   2.567008977e+02 inf =   5.887e-02 (6136) 3
* 23593: obj =   2.567008741e+02 inf =   5.786e-02 (6193) 2
* 23827: obj =   2.567008061e+02 inf =   5.811e-02 (6275) 2
* 24059: obj =   2.567007238e+02 inf =   5.861e-02 (6276) 2
* 24289: obj =   2.567006263e+02 inf =   5.949e-02 (6307) 2
* 24516: obj =   2.567006124e+02 inf =   5.807e-02 (6362) 2
* 24744: obj =   2.567005796e+02 inf =   5.673e-02 (6417) 2
* 24974: obj =   2.567004750e+02 inf =   5.644e-02 (6479) 2
* 25204: obj =   2.567004428e+02 inf =   5.481e-02 (6526) 2
* 25435: obj =   2.567003909e+02 inf =   5.398e-02 (6544) 2
* 25664: obj =   2.567003350e+02 inf =   5.291e-02 (6596) 2
* 25891: obj =   2.567002300e+02 inf =   5.207e-02 (6638) 3
* 26118: obj =   2.567002095e+02 inf =   5.021e-02 (6691) 2
* 26347: obj =   2.567001207e+02 inf =   4.915e-02 (6691) 2
* 26572: obj =   2.567000937e+02 inf =   4.718e-02 (6738) 2
* 26801: obj =   2.566999628e+02 inf =   4.564e-02 (6772) 2
* 27029: obj =   2.566999456e+02 inf =   4.291e-02 (6792) 2
* 27251: obj =   2.566998363e+02 inf =   4.081e-02 (6755) 3
* 27477: obj =   2.566996372e+02 inf =   3.962e-02 (6804) 2
* 27704: obj =   2.566990034e+02 inf =   3.750e-02 (6816) 2
* 27934: obj =   2.493378915e+02 inf =   3.651e-02 (7309) 2
* 28164: obj =   2.493372562e+02 inf =   3.675e-02 (7269) 2
* 28390: obj =   2.493368892e+02 inf =   3.693e-02 (7260) 3
* 28618: obj =   2.493365051e+02 inf =   3.698e-02 (7221) 2
* 28850: obj =   2.493360066e+02 inf =   3.721e-02 (7179) 2
* 29079: obj =   1.875023635e+02 inf =   3.742e-02 (7137) 2
* 29302: obj =   1.875019448e+02 inf =   3.808e-02 (7152) 3
* 29528: obj =   1.875017747e+02 inf =   3.840e-02 (7085) 2
* 29756: obj =   1.875015615e+02 inf =   3.937e-02 (7100) 2
* 29984: obj =   1.875014300e+02 inf =   4.019e-02 (7040) 2
* 30210: obj =   1.875011749e+02 inf =   4.265e-02 (6976) 3
* 30436: obj =   1.836462987e+02 inf =   4.493e-02 (6985) 2
* 30663: obj =   1.836460962e+02 inf =   4.986e-02 (6947) 2
* 30893: obj =   1.836460243e+02 inf =   5.130e-02 (6926) 2
* 31122: obj =   1.836459236e+02 inf =   5.161e-02 (6894) 2
* 31343: obj =   1.836458132e+02 inf =   5.192e-02 (6888) 3
* 31568: obj =   1.836455744e+02 inf =   5.504e-02 (6840) 2
* 31795: obj =   1.836455052e+02 inf =   5.558e-02 (6819) 2
