GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/sx-mathoverflow.html/sx-mathoverflow-c2a.txt.gz.324.lp -o input/sx-mathoverflow.html/sx-mathoverflow-c2a.txt.gz.324.lp.sol
Reading problem data from 'input/sx-mathoverflow.html/sx-mathoverflow-c2a.txt.gz.324.lp'...
77215 rows, 168202 columns, 386062 non-zeros
168202 integer variables, all of which are binary
245422 lines were read
GLPK Integer Optimizer 5.0
77215 rows, 168202 columns, 386062 non-zeros
168202 integer variables, all of which are binary
Preprocessing...
1 hidden packing inequaliti(es) were detected
76606 rows, 167565 columns, 382298 non-zeros
167565 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 76606
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
76606 rows, 167565 columns, 382298 non-zeros
      0: obj =   0.000000000e+00 inf =   7.840e+02 (784)
    784: obj =   1.065338965e+12 inf =   0.000e+00 (0)
Perturbing LP to avoid stalling [983]...
*  1832: obj =   1.060968717e+12 inf =   0.000e+00 (1590) 2
*  2561: obj =   1.060968717e+12 inf =   0.000e+00 (1600) 7
*  3198: obj =   1.060968717e+12 inf =   0.000e+00 (1637) 6
*  3789: obj =   1.060968717e+12 inf =   0.000e+00 (1655) 5
*  4352: obj =   1.060968717e+12 inf =   0.000e+00 (1683) 6
*  4900: obj =   1.060968717e+12 inf =   0.000e+00 (1688) 5
*  5440: obj =   1.060968717e+12 inf =   0.000e+00 (1686) 5
*  5972: obj =   1.060968717e+12 inf =   0.000e+00 (1704) 5
*  6507: obj =   1.060968717e+12 inf =   0.000e+00 (1720) 5
*  7041: obj =   1.060968717e+12 inf =   0.000e+00 (1742) 6
*  7576: obj =   1.060968717e+12 inf =   0.000e+00 (1765) 5
*  8112: obj =   1.060968717e+12 inf =   0.000e+00 (1781) 5
*  8649: obj =   1.060968717e+12 inf =   0.000e+00 (1789) 5
*  9182: obj =   1.060968717e+12 inf =   0.000e+00 (1807) 5
*  9717: obj =   1.060968717e+12 inf =   0.000e+00 (1810) 5
* 10246: obj =   1.060968717e+12 inf =   0.000e+00 (1847) 5
* 10774: obj =   1.060968717e+12 inf =   0.000e+00 (1857) 6
* 11311: obj =   1.060968717e+12 inf =   0.000e+00 (1872) 5
* 11841: obj =   1.060968717e+12 inf =   0.000e+00 (1883) 5
* 12361: obj =   1.060968717e+12 inf =   0.000e+00 (1901) 5
* 12871: obj =   1.060968717e+12 inf =   0.000e+00 (1904) 5
* 13385: obj =   1.060968717e+12 inf =   0.000e+00 (1928) 5
* 13905: obj =   1.060968717e+12 inf =   0.000e+00 (1939) 5
* 14423: obj =   1.060968717e+12 inf =   0.000e+00 (1956) 5
* 14939: obj =   1.060968717e+12 inf =   0.000e+00 (1967) 5
* 15452: obj =   1.060968717e+12 inf =   0.000e+00 (1981) 5
* 15969: obj =   1.060968717e+12 inf =   0.000e+00 (1997) 5
* 16483: obj =   1.060968717e+12 inf =   0.000e+00 (2003) 5
* 16998: obj =   1.060968717e+12 inf =   0.000e+00 (2011) 5
* 17506: obj =   1.060968717e+12 inf =   0.000e+00 (2011) 5
* 18005: obj =   1.060968717e+12 inf =   0.000e+00 (2036) 5
* 18507: obj =   1.060968717e+12 inf =   0.000e+00 (2034) 5
* 19009: obj =   1.060968717e+12 inf =   0.000e+00 (2045) 5
* 19506: obj =   1.060968717e+12 inf =   0.000e+00 (2041) 5
* 19756: obj =   1.010761281e+12 inf =   4.461e-06 (10581) 3
* 20026: obj =   1.010761281e+12 inf =   2.500e-05 (10530) 2
* 20261: obj =   1.010761279e+12 inf =   2.184e-04 (10530) 3
* 20555: obj =   1.010761242e+12 inf =   2.657e-03 (10508) 2
* 20766: obj =   1.010761214e+12 inf =   4.437e-03 (10499) 3
* 21046: obj =   1.010761192e+12 inf =   6.420e-03 (10481) 2
* 21273: obj =   1.010761171e+12 inf =   8.396e-03 (10477) 3
* 21569: obj =   1.010761121e+12 inf =   1.282e-02 (10446) 2
* 21778: obj =   1.010761108e+12 inf =   1.353e-02 (10424) 3
* 22047: obj =   1.010761054e+12 inf =   1.763e-02 (10427) 2
* 22284: obj =   1.010761026e+12 inf =   1.919e-02 (10395) 3
* 22563: obj =   1.010761007e+12 inf =   1.961e-02 (10376) 2
* 22789: obj =   1.010760991e+12 inf =   1.990e-02 (10349) 3
* 23052: obj =   1.010760917e+12 inf =   2.397e-02 (10351) 2
* 23294: obj =   1.010760846e+12 inf =   2.967e-02 (10310) 3
* 23560: obj =   1.010760843e+12 inf =   2.942e-02 (10283) 2
* 23799: obj =   1.010760828e+12 inf =   2.995e-02 (10276) 3
* 24060: obj =   1.010760785e+12 inf =   3.237e-02 (10286) 2
* 24299: obj =   1.010760707e+12 inf =   3.777e-02 (10255) 2
* 24507: obj =   1.010760666e+12 inf =   4.097e-02 (10235) 3
* 24721: obj =   1.010760612e+12 inf =   4.555e-02 (10229) 2
* 24957: obj =   1.010760562e+12 inf =   4.659e-02 (10221) 2
* 25188: obj =   1.010760523e+12 inf =   4.983e-02 (10199) 2
* 25416: obj =   1.010760492e+12 inf =   5.116e-02 (10203) 3
* 25637: obj =   1.010760484e+12 inf =   5.174e-02 (10180) 2
* 25877: obj =   1.010760444e+12 inf =   5.349e-02 (10165) 2
* 26105: obj =   1.010760408e+12 inf =   5.446e-02 (10172) 2
* 26327: obj =   1.010760400e+12 inf =   5.477e-02 (10137) 3
* 26609: obj =   1.010760323e+12 inf =   5.967e-02 (10124) 2
* 26897: obj =   1.010760243e+12 inf =   6.511e-02 (10114) 3
* 27211: obj =   1.010760199e+12 inf =   6.767e-02 (10063) 3
* 27503: obj =   1.010760046e+12 inf =   7.719e-02 (10034) 3
* 27798: obj =   1.010760015e+12 inf =   7.753e-02 (10016) 3
* 28102: obj =   1.010759955e+12 inf =   8.117e-02 (9984) 3
* 28398: obj =   1.010759882e+12 inf =   8.462e-02 (9987) 3
* 28694: obj =   1.010759769e+12 inf =   9.074e-02 (10002) 3
* 28977: obj =   1.010759664e+12 inf =   9.866e-02 (9995) 3
* 29301: obj =   1.010759653e+12 inf =   9.813e-02 (9961) 3
* 29606: obj =   1.010759621e+12 inf =   9.812e-02 (9971) 3
* 29902: obj =   1.010759509e+12 inf =   1.026e-01 (9962) 3
* 30185: obj =   1.010759432e+12 inf =   1.080e-01 (9942) 3
* 30505: obj =   1.010759424e+12 inf =   1.074e-01 (9949) 3
* 30799: obj =   1.010759320e+12 inf =   1.061e-01 (9950) 3
* 31076: obj =   1.010759198e+12 inf =   1.105e-01 (9935) 3
* 31278: obj =   1.010759195e+12 inf =   1.103e-01 (9958) 2
* 31480: obj =   1.010759127e+12 inf =   1.171e-01 (9902) 2
* 31690: obj =   1.010759116e+12 inf =   1.172e-01 (9909) 2
* 31884: obj =   1.010759069e+12 inf =   1.188e-01 (9918) 2
* 32086: obj =   1.010759046e+12 inf =   1.189e-01 (9882) 2
* 32288: obj =   1.010759007e+12 inf =   1.210e-01 (9885) 2
* 32490: obj =   1.010759000e+12 inf =   1.210e-01 (9880) 2
* 32692: obj =   1.010758963e+12 inf =   1.193e-01 (9883) 2
* 32897: obj =   1.008916269e+12 inf =   1.172e-01 (9862) 2
* 33099: obj =   1.008916246e+12 inf =   1.164e-01 (9873) 2
* 33301: obj =   1.008916209e+12 inf =   1.152e-01 (9858) 2
* 33503: obj =   1.008916151e+12 inf =   1.148e-01 (9843) 2
* 33705: obj =   1.008916136e+12 inf =   1.148e-01 (9825) 2
* 33907: obj =   1.008916100e+12 inf =   1.145e-01 (9856) 2
* 34109: obj =   1.005605109e+12 inf =   1.152e-01 (9830) 2
* 34311: obj =   1.005514757e+12 inf =   1.145e-01 (9825) 2
* 34563: obj =   9.399046207e+11 inf =   1.142e-01 (9787) 2
* 34814: obj =   8.763086947e+11 inf =   1.132e-01 (9725) 2
* 35016: obj =   8.763086544e+11 inf =   1.141e-01 (9744) 2
* 35218: obj =   8.763086221e+11 inf =   1.134e-01 (9736) 2
* 35420: obj =   8.746792224e+11 inf =   1.132e-01 (9726) 2
* 35637: obj =   8.567143418e+11 inf =   1.126e-01 (9706) 2
* 35854: obj =   8.374153759e+11 inf =   1.126e-01 (9691) 2
* 36056: obj =   8.374153250e+11 inf =   1.111e-01 (9700) 2
* 36258: obj =   8.374153060e+11 inf =   1.100e-01 (9675) 2
* 36460: obj =   8.353368015e+11 inf =   1.084e-01 (9658) 2
* 36662: obj =   8.353367877e+11 inf =   1.077e-01 (9664) 2
