GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/gemsec-Deezer.html/HR_edges.csv.gz.161.lp -o input/gemsec-Deezer.html/HR_edges.csv.gz.161.lp.sol
Reading problem data from 'input/gemsec-Deezer.html/HR_edges.csv.gz.161.lp'...
498206 rows, 1050981 columns, 2491017 non-zeros
1050981 integer variables, all of which are binary
1549192 lines were read
GLPK Integer Optimizer 5.0
498206 rows, 1050981 columns, 2491017 non-zeros
1050981 integer variables, all of which are binary
Preprocessing...
498131 rows, 1050906 columns, 2490131 non-zeros
1050906 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 498131
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
498131 rows, 1050906 columns, 2490131 non-zeros
      0: obj =   0.000000000e+00 inf =   3.520e+02 (352)
    248: obj =   1.943074350e+02 inf =   1.040e+02 (104)
    352: obj =   2.730473030e+02 inf =   0.000e+00 (0)
Perturbing LP to avoid stalling [551]...
*   602: obj =   2.730473030e+02 inf =   0.000e+00 (602)
*   860: obj =   2.438935840e+02 inf =   0.000e+00 (733)
*  1106: obj =   1.937229790e+02 inf =   0.000e+00 (763) 2
*  1335: obj =   1.857973020e+02 inf =   0.000e+00 (924) 1
*  1543: obj =   1.851213451e+02 inf =   0.000e+00 (1099) 2
*  1753: obj =   1.851213451e+02 inf =   6.704e-16 (1169) 1
*  1953: obj =   1.851213451e+02 inf =   0.000e+00 (1209) 2
*  2152: obj =   1.851213451e+02 inf =   6.704e-16 (1267) 1
*  2343: obj =   1.851213451e+02 inf =   0.000e+00 (1284) 2
*  2539: obj =   1.851213451e+02 inf =   0.000e+00 (1305) 1
*  2729: obj =   1.851213451e+02 inf =   0.000e+00 (1390) 2
*  2923: obj =   1.851213451e+02 inf =   0.000e+00 (1471) 1
*  3107: obj =   1.851213451e+02 inf =   0.000e+00 (1512) 2
*  3296: obj =   1.851213451e+02 inf =   0.000e+00 (1564) 1
*  3480: obj =   1.851213451e+02 inf =   6.704e-16 (1599) 2
*  3668: obj =   1.851213451e+02 inf =   0.000e+00 (1665) 1
*  3852: obj =   1.851213451e+02 inf =   0.000e+00 (1719) 2
*  4032: obj =   1.851213451e+02 inf =   6.704e-16 (1764) 2
*  4217: obj =   1.851213451e+02 inf =   0.000e+00 (1819) 1
*  4401: obj =   1.851213451e+02 inf =   0.000e+00 (1870) 1
*  4575: obj =   1.851213451e+02 inf =   0.000e+00 (1925) 2
*  4755: obj =   1.851213451e+02 inf =   6.704e-16 (1955) 1
*  4932: obj =   1.851213451e+02 inf =   0.000e+00 (2010) 2
*  5108: obj =   1.851213451e+02 inf =   0.000e+00 (2085) 1
*  5277: obj =   1.851213451e+02 inf =   0.000e+00 (2123) 2
*  5455: obj =   1.851213451e+02 inf =   6.704e-16 (2142) 1
*  5626: obj =   1.851213451e+02 inf =   0.000e+00 (2130) 2
*  5804: obj =   1.851213451e+02 inf =   0.000e+00 (2199) 1
*  5969: obj =   1.851213451e+02 inf =   0.000e+00 (2237) 2
*  6140: obj =   1.851213451e+02 inf =   0.000e+00 (2260) 1
*  6314: obj =   1.851213451e+02 inf =   0.000e+00 (2304) 2
*  6488: obj =   1.851213451e+02 inf =   0.000e+00 (2361) 1
*  6657: obj =   1.851213451e+02 inf =   0.000e+00 (2388) 1
*  6825: obj =   1.851213451e+02 inf =   0.000e+00 (2440) 2
*  6988: obj =   1.851213451e+02 inf =   0.000e+00 (2496) 1
*  7150: obj =   1.851213451e+02 inf =   0.000e+00 (2557) 2
*  7318: obj =   1.851213451e+02 inf =   6.704e-16 (2588) 1
*  7489: obj =   1.851213451e+02 inf =   0.000e+00 (2601) 1
*  7653: obj =   1.851213451e+02 inf =   0.000e+00 (2654) 2
*  7816: obj =   1.851213451e+02 inf =   0.000e+00 (2695) 1
*  7975: obj =   1.851213451e+02 inf =   0.000e+00 (2736) 2
*  8139: obj =   1.851213451e+02 inf =   0.000e+00 (2838) 1
*  8297: obj =   1.851213451e+02 inf =   0.000e+00 (2836) 1
*  8453: obj =   1.851213451e+02 inf =   0.000e+00 (2844) 2
*  8615: obj =   1.851213451e+02 inf =   0.000e+00 (2882) 1
*  8777: obj =   1.851213451e+02 inf =   6.704e-16 (2954) 1
*  8931: obj =   1.851213451e+02 inf =   0.000e+00 (2971) 2
*  9091: obj =   1.851213451e+02 inf =   0.000e+00 (3005) 1
*  9247: obj =   1.851213451e+02 inf =   0.000e+00 (3011) 2
*  9405: obj =   1.851213451e+02 inf =   0.000e+00 (3028) 1
*  9565: obj =   1.851213451e+02 inf =   0.000e+00 (3075) 1
*  9717: obj =   1.851213451e+02 inf =   0.000e+00 (3083) 2
*  9875: obj =   1.851213451e+02 inf =   0.000e+00 (3135) 1
* 10033: obj =   1.851213451e+02 inf =   0.000e+00 (3182) 1
* 10190: obj =   1.851213451e+02 inf =   0.000e+00 (3229) 2
* 10342: obj =   1.851213451e+02 inf =   0.000e+00 (3238) 1
* 10496: obj =   1.851213451e+02 inf =   0.000e+00 (3271) 1
* 10650: obj =   1.851213451e+02 inf =   6.704e-16 (3307) 1
* 10800: obj =   1.851213451e+02 inf =   0.000e+00 (3363) 2
* 10953: obj =   1.851213451e+02 inf =   0.000e+00 (3426) 1
* 11108: obj =   1.851213451e+02 inf =   6.704e-16 (3487) 1
* 11258: obj =   1.851213451e+02 inf =   0.000e+00 (3521) 2
* 11408: obj =   1.851213451e+02 inf =   0.000e+00 (3559) 1
* 11561: obj =   1.851213451e+02 inf =   0.000e+00 (3616) 1
* 11706: obj =   1.851213451e+02 inf =   0.000e+00 (3625) 2
* 11856: obj =   1.851213451e+02 inf =   0.000e+00 (3676) 1
* 12002: obj =   1.851213451e+02 inf =   6.704e-16 (3711) 1
* 12149: obj =   1.851213451e+02 inf =   0.000e+00 (3748) 1
* 12294: obj =   1.851213451e+02 inf =   0.000e+00 (3760) 1
* 12438: obj =   1.851213451e+02 inf =   0.000e+00 (3786) 2
* 12585: obj =   1.851213451e+02 inf =   0.000e+00 (3816) 1
* 12731: obj =   1.851213451e+02 inf =   0.000e+00 (3829) 1
* 12877: obj =   1.851213451e+02 inf =   0.000e+00 (3860) 2
* 13022: obj =   1.851213451e+02 inf =   0.000e+00 (3896) 1
* 13168: obj =   1.851213451e+02 inf =   0.000e+00 (3937) 1
* 13313: obj =   1.851213451e+02 inf =   0.000e+00 (3947) 1
* 13454: obj =   1.851213451e+02 inf =   0.000e+00 (3968) 1
* 13597: obj =   1.851213451e+02 inf =   0.000e+00 (3998) 2
* 13741: obj =   1.851213451e+02 inf =   0.000e+00 (4047) 1
* 13887: obj =   1.851213451e+02 inf =   0.000e+00 (4098) 1
* 14030: obj =   1.851213451e+02 inf =   0.000e+00 (4124) 1
* 14170: obj =   1.851213451e+02 inf =   0.000e+00 (4119) 1
* 14309: obj =   1.851213451e+02 inf =   0.000e+00 (4156) 2
* 14452: obj =   1.851213451e+02 inf =   0.000e+00 (4185) 1
* 14596: obj =   1.851213451e+02 inf =   0.000e+00 (4220) 1
* 14736: obj =   1.851213451e+02 inf =   0.000e+00 (4255) 1
* 14876: obj =   1.851213451e+02 inf =   0.000e+00 (4293) 1
* 15014: obj =   1.851213451e+02 inf =   0.000e+00 (4294) 2
* 15157: obj =   1.851213451e+02 inf =   0.000e+00 (4324) 1
* 15298: obj =   1.851213451e+02 inf =   0.000e+00 (4386) 1
* 15439: obj =   1.851213451e+02 inf =   0.000e+00 (4427) 1
* 15578: obj =   1.851213451e+02 inf =   0.000e+00 (4432) 2
* 15717: obj =   1.851213451e+02 inf =   0.000e+00 (4437) 1
* 15858: obj =   1.851213451e+02 inf =   0.000e+00 (4458) 1
* 15999: obj =   1.851213451e+02 inf =   0.000e+00 (4502) 1
* 16135: obj =   1.851213451e+02 inf =   0.000e+00 (4529) 1
* 16269: obj =   1.851213451e+02 inf =   0.000e+00 (4523) 2
* 16408: obj =   1.851213451e+02 inf =   0.000e+00 (4544) 1
* 16547: obj =   1.851213451e+02 inf =   0.000e+00 (4593) 1
* 16683: obj =   1.851213451e+02 inf =   0.000e+00 (4632) 1
* 16819: obj =   1.851213451e+02 inf =   0.000e+00 (4654) 1
* 16956: obj =   1.851213451e+02 inf =   0.000e+00 (4664) 1
* 17090: obj =   1.851213451e+02 inf =   0.000e+00 (4698) 2
* 17226: obj =   1.851213451e+02 inf =   0.000e+00 (4750) 1
* 17360: obj =   1.851213451e+02 inf =   0.000e+00 (4761) 1
