GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/roadNet-PA.html/roadNet-PA.txt.gz.2.lp -o input/roadNet-PA.html/roadNet-PA.txt.gz.2.lp.sol
Reading problem data from 'input/roadNet-PA.html/roadNet-PA.txt.gz.2.lp'...
3083799 rows, 7255684 columns, 15418982 non-zeros
7255684 integer variables, all of which are binary
10339488 lines were read
GLPK Integer Optimizer 5.0
3083799 rows, 7255684 columns, 15418982 non-zeros
7255684 integer variables, all of which are binary
Preprocessing...
3083779 rows, 7255664 columns, 15418890 non-zeros
7255664 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 3083779
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
3083779 rows, 7255664 columns, 15418890 non-zeros
      0: obj =   0.000000000e+00 inf =   9.000e+00 (9)
      9: obj =   1.311110800e+01 inf =   0.000e+00 (0)
*    32: obj =   1.011110800e+01 inf =   0.000e+00 (27)
*    55: obj =   1.011110800e+01 inf =   0.000e+00 (39)
*    78: obj =   1.011110800e+01 inf =   0.000e+00 (66)
*   101: obj =   1.011110800e+01 inf =   0.000e+00 (77)
*   124: obj =   1.011110800e+01 inf =   0.000e+00 (97)
*   148: obj =   1.011110800e+01 inf =   0.000e+00 (114)
*   171: obj =   1.011110800e+01 inf =   0.000e+00 (89)
*   195: obj =   1.011110800e+01 inf =   0.000e+00 (126)
Perturbing LP to avoid stalling [210]...
*   219: obj =   1.011110800e+01 inf =   0.000e+00 (150)
*   239: obj =   1.011110800e+01 inf =   0.000e+00 (98) 1
*   263: obj =   1.011110800e+01 inf =   0.000e+00 (121)
*   286: obj =   1.011110800e+01 inf =   0.000e+00 (158)
*   306: obj =   1.011110800e+01 inf =   0.000e+00 (168)
*   326: obj =   1.011110800e+01 inf =   0.000e+00 (159)
*   346: obj =   1.011110800e+01 inf =   0.000e+00 (159)
*   366: obj =   1.011110800e+01 inf =   0.000e+00 (161)
*   385: obj =   1.011110800e+01 inf =   0.000e+00 (150)
*   405: obj =   1.011110800e+01 inf =   0.000e+00 (185)
*   426: obj =   1.011110800e+01 inf =   0.000e+00 (237)
*   440: obj =   1.011110800e+01 inf =   0.000e+00 (292) 1
*   458: obj =   8.037037333e+00 inf =   0.000e+00 (265)
*   478: obj =   8.037037333e+00 inf =   0.000e+00 (244)
*   498: obj =   7.888889429e+00 inf =   0.000e+00 (235)
*   520: obj =   7.888889429e+00 inf =   0.000e+00 (257)
*   542: obj =   7.777778500e+00 inf =   0.000e+00 (253)
*   561: obj =   7.777778500e+00 inf =   0.000e+00 (250) 1
*   582: obj =   7.777778500e+00 inf =   0.000e+00 (279)
*   605: obj =   7.777778500e+00 inf =   0.000e+00 (295)
*   629: obj =   7.777778500e+00 inf =   0.000e+00 (302)
*   653: obj =   7.777778500e+00 inf =   0.000e+00 (299)
*   673: obj =   7.777778500e+00 inf =   0.000e+00 (261) 1
*   695: obj =   7.777778500e+00 inf =   0.000e+00 (269)
*   717: obj =   7.777778500e+00 inf =   0.000e+00 (273)
*   740: obj =   7.777778500e+00 inf =   0.000e+00 (303)
*   762: obj =   7.777778500e+00 inf =   0.000e+00 (232)
*   785: obj =   7.777778500e+00 inf =   0.000e+00 (329)
*   808: obj =   7.777778500e+00 inf =   0.000e+00 (260)
*   830: obj =   7.777778500e+00 inf =   0.000e+00 (342)
*   850: obj =   7.777778500e+00 inf =   0.000e+00 (318) 1
*   873: obj =   7.777778500e+00 inf =   0.000e+00 (349)
*   895: obj =   7.777778500e+00 inf =   0.000e+00 (380)
*   917: obj =   7.777778500e+00 inf =   0.000e+00 (258)
*   940: obj =   7.777778500e+00 inf =   0.000e+00 (283)
*   963: obj =   7.777778500e+00 inf =   0.000e+00 (380)
*   986: obj =   7.777778500e+00 inf =   0.000e+00 (377)
*  1009: obj =   7.777778500e+00 inf =   0.000e+00 (403)
*  1031: obj =   7.777778500e+00 inf =   0.000e+00 (308)
*  1049: obj =   7.777778500e+00 inf =   0.000e+00 (202) 1
*  1070: obj =   7.777778500e+00 inf =   0.000e+00 (182)
*  1092: obj =   7.777778500e+00 inf =   0.000e+00 (170)
*  1114: obj =   7.777778500e+00 inf =   0.000e+00 (156)
*  1136: obj =   7.777778500e+00 inf =   0.000e+00 (139)
*  1156: obj =   7.777778500e+00 inf =   0.000e+00 (250) 1
*  1178: obj =   7.777778500e+00 inf =   0.000e+00 (221)
*  1202: obj =   7.777778500e+00 inf =   0.000e+00 (220)
*  1226: obj =   7.777778500e+00 inf =   0.000e+00 (319)
*  1250: obj =   7.777778500e+00 inf =   0.000e+00 (252)
*  1273: obj =   7.691358889e+00 inf =   0.000e+00 (271)
*  1297: obj =   7.691358889e+00 inf =   0.000e+00 (244)
*  1321: obj =   7.691358889e+00 inf =   0.000e+00 (358)
*  1345: obj =   7.691358889e+00 inf =   0.000e+00 (423)
*  1369: obj =   7.691358889e+00 inf =   0.000e+00 (449)
*  1389: obj =   7.691358889e+00 inf =   0.000e+00 (459) 1
*  1413: obj =   7.691358889e+00 inf =   0.000e+00 (298)
*  1438: obj =   7.691358889e+00 inf =   0.000e+00 (308)
*  1462: obj =   7.691358889e+00 inf =   0.000e+00 (332)
*  1485: obj =   7.691358889e+00 inf =   0.000e+00 (345)
*  1508: obj =   7.691358889e+00 inf =   0.000e+00 (305)
*  1531: obj =   7.691358889e+00 inf =   0.000e+00 (289)
*  1550: obj =   7.691358889e+00 inf =   0.000e+00 (392) 1
*  1573: obj =   7.691358889e+00 inf =   0.000e+00 (421)
*  1597: obj =   7.691358889e+00 inf =   0.000e+00 (421)
*  1620: obj =   7.691358889e+00 inf =   0.000e+00 (457)
*  1643: obj =   7.691358889e+00 inf =   0.000e+00 (410)
*  1666: obj =   7.691358889e+00 inf =   0.000e+00 (416)
*  1688: obj =   7.691358889e+00 inf =   0.000e+00 (437)
*  1710: obj =   7.691358889e+00 inf =   0.000e+00 (281)
*  1732: obj =   7.691358889e+00 inf =   0.000e+00 (346)
*  1753: obj =   7.691358889e+00 inf =   0.000e+00 (296)
*  1772: obj =   7.691358889e+00 inf =   0.000e+00 (254) 1
*  1794: obj =   7.691358889e+00 inf =   0.000e+00 (441)
*  1816: obj =   7.691358889e+00 inf =   0.000e+00 (345)
*  1838: obj =   7.691358889e+00 inf =   0.000e+00 (298)
*  1860: obj =   7.691358889e+00 inf =   0.000e+00 (288)
*  1880: obj =   7.691358889e+00 inf =   0.000e+00 (487)
*  1901: obj =   7.691358889e+00 inf =   0.000e+00 (529)
*  1921: obj =   7.691358889e+00 inf =   0.000e+00 (467)
*  1942: obj =   7.691358889e+00 inf =   0.000e+00 (564)
*  1962: obj =   7.691358889e+00 inf =   0.000e+00 (586)
*  1982: obj =   7.691358889e+00 inf =   0.000e+00 (608)
*  2002: obj =   7.691358889e+00 inf =   0.000e+00 (335)
*  2023: obj =   7.691358889e+00 inf =   0.000e+00 (489)
*  2040: obj =   7.691358889e+00 inf =   0.000e+00 (353) 1
*  2060: obj =   7.691358889e+00 inf =   0.000e+00 (145)
*  2081: obj =   7.691358889e+00 inf =   0.000e+00 (181)
*  2102: obj =   7.691358889e+00 inf =   0.000e+00 (196)
*  2122: obj =   7.691358889e+00 inf =   0.000e+00 (176)
*  2143: obj =   7.691358889e+00 inf =   0.000e+00 (180)
*  2160: obj =   7.691358889e+00 inf =   0.000e+00 (189) 1
*  2181: obj =   7.691358889e+00 inf =   0.000e+00 (281)
*  2202: obj =   7.691358889e+00 inf =   0.000e+00 (329)
*  2223: obj =   7.691358889e+00 inf =   0.000e+00 (314)
*  2244: obj =   7.691358889e+00 inf =   0.000e+00 (348)
*  2263: obj =   7.691358889e+00 inf =   0.000e+00 (291)
*  2283: obj =   7.691358889e+00 inf =   0.000e+00 (346)
*  2303: obj =   7.691358889e+00 inf =   0.000e+00 (252)
*  2324: obj =   7.691358889e+00 inf =   0.000e+00 (239)
*  2346: obj =   7.691358889e+00 inf =   0.000e+00 (373)
*  2367: obj =   7.691358889e+00 inf =   0.000e+00 (338)
*  2385: obj =   7.691358889e+00 inf =   0.000e+00 (372) 1
*  2406: obj =   7.691358889e+00 inf =   0.000e+00 (384)
*  2427: obj =   7.691358889e+00 inf =   0.000e+00 (271)
*  2448: obj =   7.691358889e+00 inf =   0.000e+00 (271)
*  2469: obj =   7.691358889e+00 inf =   0.000e+00 (287)
*  2491: obj =   7.691358889e+00 inf =   0.000e+00 (168)
*  2514: obj =   7.691358889e+00 inf =   0.000e+00 (166)
*  2533: obj =   7.691358889e+00 inf =   0.000e+00 (259) 1
*  2556: obj =   7.691358889e+00 inf =   0.000e+00 (273)
*  2578: obj =   7.691358889e+00 inf =   0.000e+00 (284)
*  2600: obj =   7.691358889e+00 inf =   0.000e+00 (437)
*  2621: obj =   7.691358889e+00 inf =   0.000e+00 (477)
*  2641: obj =   7.691358889e+00 inf =   0.000e+00 (493)
*  2662: obj =   7.691358889e+00 inf =   0.000e+00 (529)
*  2683: obj =   7.691358889e+00 inf =   0.000e+00 (549)
*  2704: obj =   7.691358889e+00 inf =   0.000e+00 (569)
*  2724: obj =   7.691358889e+00 inf =   0.000e+00 (469) 1
*  2746: obj =   7.691358889e+00 inf =   0.000e+00 (560)
*  2767: obj =   7.691358889e+00 inf =   0.000e+00 (584)
*  2787: obj =   7.691358889e+00 inf =   0.000e+00 (594)
*  2807: obj =   7.691358889e+00 inf =   0.000e+00 (600)
*  2827: obj =   7.691358889e+00 inf =   0.000e+00 (614)
*  2848: obj =   7.691358889e+00 inf =   0.000e+00 (517)
*  2869: obj =   7.691358889e+00 inf =   0.000e+00 (517)
*  2890: obj =   7.691358889e+00 inf =   0.000e+00 (489)
*  2909: obj =   7.691358889e+00 inf =   0.000e+00 (523) 1
*  2930: obj =   7.691358889e+00 inf =   0.000e+00 (519)
*  2951: obj =   7.691358889e+00 inf =   0.000e+00 (541)
*  2972: obj =   7.691358889e+00 inf =   0.000e+00 (387)
*  2993: obj =   7.691358889e+00 inf =   0.000e+00 (456)
*  3014: obj =   7.691358889e+00 inf =   0.000e+00 (448)
*  3035: obj =   7.691358889e+00 inf =   0.000e+00 (262)
*  3052: obj =   7.691358889e+00 inf =   0.000e+00 (281) 1
*  3073: obj =   7.691358889e+00 inf =   0.000e+00 (382)
*  3094: obj =   7.691358889e+00 inf =   0.000e+00 (266)
*  3115: obj =   7.691358889e+00 inf =   0.000e+00 (251)
*  3136: obj =   7.691358889e+00 inf =   0.000e+00 (320)
*  3157: obj =   7.691358889e+00 inf =   0.000e+00 (319)
*  3175: obj =   7.691358889e+00 inf =   0.000e+00 (475) 1
*  3197: obj =   7.691358889e+00 inf =   0.000e+00 (570)
*  3218: obj =   7.691358889e+00 inf =   0.000e+00 (422)
*  3240: obj =   7.691358889e+00 inf =   0.000e+00 (467)
*  3262: obj =   7.691358889e+00 inf =   0.000e+00 (314)
*  3284: obj =   7.691358889e+00 inf =   0.000e+00 (175)
*  3307: obj =   7.691358889e+00 inf =   0.000e+00 (207)
*  3327: obj =   7.691358889e+00 inf =   0.000e+00 (174) 1
*  3347: obj =   7.691358889e+00 inf =   0.000e+00 (181)
*  3368: obj =   7.691358889e+00 inf =   0.000e+00 (295)
*  3389: obj =   7.691358889e+00 inf =   0.000e+00 (306)
*  3410: obj =   7.691358889e+00 inf =   0.000e+00 (484)
*  3432: obj =   7.691358889e+00 inf =   0.000e+00 (557)
*  3453: obj =   7.691358889e+00 inf =   0.000e+00 (565)
*  3475: obj =   7.691358889e+00 inf =   0.000e+00 (593)
*  3497: obj =   7.691358889e+00 inf =   0.000e+00 (607)
*  3515: obj =   7.691358889e+00 inf =   0.000e+00 (619) 1
*  3537: obj =   7.691358889e+00 inf =   0.000e+00 (435)
*  3559: obj =   7.691358889e+00 inf =   0.000e+00 (320)
*  3581: obj =   7.691358889e+00 inf =   0.000e+00 (491)
*  3603: obj =   7.691358889e+00 inf =   0.000e+00 (503)
*  3626: obj =   7.691358889e+00 inf =   0.000e+00 (404)
*  3648: obj =   7.691358889e+00 inf =   0.000e+00 (292)
*  3666: obj =   7.691358889e+00 inf =   0.000e+00 (508) 1
*  3688: obj =   7.691358889e+00 inf =   0.000e+00 (387)
*  3710: obj =   7.691358889e+00 inf =   0.000e+00 (328)
*  3732: obj =   7.691358889e+00 inf =   0.000e+00 (290)
*  3754: obj =   7.691358889e+00 inf =   0.000e+00 (226)
*  3776: obj =   7.691358889e+00 inf =   0.000e+00 (246)
*  3799: obj =   7.691358889e+00 inf =   0.000e+00 (258)
*  3821: obj =   7.691358889e+00 inf =   0.000e+00 (213)
*  3844: obj =   7.691358889e+00 inf =   0.000e+00 (213)
*  3863: obj =   7.691358889e+00 inf =   0.000e+00 (259) 1
*  3885: obj =   7.691358889e+00 inf =   0.000e+00 (271)
*  3906: obj =   7.691358889e+00 inf =   0.000e+00 (257)
*  3929: obj =   7.691358889e+00 inf =   0.000e+00 (319)
*  3950: obj =   7.691358889e+00 inf =   0.000e+00 (331)
*  3971: obj =   7.691358889e+00 inf =   0.000e+00 (477)
*  3993: obj =   7.691358889e+00 inf =   0.000e+00 (505)
*  4011: obj =   7.691358889e+00 inf =   0.000e+00 (552) 1
*  4032: obj =   7.691358889e+00 inf =   0.000e+00 (587)
*  4053: obj =   7.691358889e+00 inf =   0.000e+00 (424)
*  4075: obj =   7.691358889e+00 inf =   0.000e+00 (258)
*  4098: obj =   7.691358889e+00 inf =   0.000e+00 (206)
*  4116: obj =   7.691358889e+00 inf =   0.000e+00 (228) 1
*  4138: obj =   7.691358889e+00 inf =   0.000e+00 (212)
*  4160: obj =   7.691358889e+00 inf =   0.000e+00 (193)
*  4183: obj =   7.691358889e+00 inf =   0.000e+00 (328)
*  4205: obj =   7.691358889e+00 inf =   0.000e+00 (166)
*  4228: obj =   7.691358889e+00 inf =   0.000e+00 (229)
*  4251: obj =   7.691358889e+00 inf =   0.000e+00 (209)
*  4270: obj =   7.691358889e+00 inf =   0.000e+00 (204) 1
*  4292: obj =   7.691358889e+00 inf =   0.000e+00 (184)
*  4315: obj =   7.691358889e+00 inf =   0.000e+00 (169)
*  4337: obj =   7.691358889e+00 inf =   0.000e+00 (156)
*  4360: obj =   7.691358889e+00 inf =   0.000e+00 (150)
*  4382: obj =   7.691358889e+00 inf =   0.000e+00 (337)
*  4403: obj =   7.691358889e+00 inf =   0.000e+00 (405)
*  4424: obj =   7.691358889e+00 inf =   0.000e+00 (352)
*  4442: obj =   7.691358889e+00 inf =   0.000e+00 (369) 1
*  4464: obj =   7.691358889e+00 inf =   0.000e+00 (221)
*  4487: obj =   7.691358889e+00 inf =   0.000e+00 (317)
*  4509: obj =   7.691358889e+00 inf =   0.000e+00 (419)
*  4532: obj =   7.691358889e+00 inf =   0.000e+00 (231)
*  4556: obj =   7.691358889e+00 inf =   0.000e+00 (230)
*  4580: obj =   7.691358889e+00 inf =   0.000e+00 (187)
*  4604: obj =   7.691358889e+00 inf =   0.000e+00 (193)
*  4627: obj =   7.691358889e+00 inf =   0.000e+00 (452)
*  4645: obj =   7.691358889e+00 inf =   0.000e+00 (468) 1
*  4667: obj =   7.691358889e+00 inf =   0.000e+00 (473)
*  4690: obj =   7.691358889e+00 inf =   0.000e+00 (276)
*  4713: obj =   7.691358889e+00 inf =   0.000e+00 (412)
*  4734: obj =   7.691358889e+00 inf =   0.000e+00 (426)
*  4756: obj =   7.691358889e+00 inf =   0.000e+00 (428)
*  4778: obj =   7.691358889e+00 inf =   0.000e+00 (160)
*  4801: obj =   7.691358889e+00 inf =   0.000e+00 (153)
*  4820: obj =   7.691358889e+00 inf =   0.000e+00 (145) 1
*  4842: obj =   7.691358889e+00 inf =   0.000e+00 (342)
*  4864: obj =   7.691358889e+00 inf =   0.000e+00 (358)
*  4885: obj =   7.691358889e+00 inf =   0.000e+00 (364)
*  4907: obj =   7.691358889e+00 inf =   0.000e+00 (368)
*  4930: obj =   7.691358889e+00 inf =   0.000e+00 (392)
*  4952: obj =   7.691358889e+00 inf =   0.000e+00 (405)
*  4970: obj =   7.691358889e+00 inf =   0.000e+00 (375) 1
*  4992: obj =   7.691358889e+00 inf =   0.000e+00 (405)
*  5014: obj =   7.691358889e+00 inf =   0.000e+00 (421)
*  5034: obj =   7.691358889e+00 inf =   0.000e+00 (290)
*  5056: obj =   7.691358889e+00 inf =   0.000e+00 (335)
*  5078: obj =   7.691358889e+00 inf =   0.000e+00 (332)
*  5097: obj =   7.691358889e+00 inf =   0.000e+00 (180) 1
*  5120: obj =   7.691358889e+00 inf =   0.000e+00 (118)
*  5143: obj =   7.691358889e+00 inf =   0.000e+00 (106)
*  5165: obj =   7.691358889e+00 inf =   0.000e+00 (100)
*  5188: obj =   7.691358889e+00 inf =   0.000e+00 (147)
*  5211: obj =   7.691358889e+00 inf =   0.000e+00 (180)
*  5234: obj =   7.691358889e+00 inf =   0.000e+00 (151)
*  5257: obj =   7.691358889e+00 inf =   0.000e+00 (153)
*  5280: obj =   7.691358889e+00 inf =   0.000e+00 (130)
*  5300: obj =   7.691358889e+00 inf =   0.000e+00 (255) 1
*  5324: obj =   7.691358889e+00 inf =   0.000e+00 (169)
*  5347: obj =   7.691358889e+00 inf =   0.000e+00 (177)
*  5370: obj =   7.691358889e+00 inf =   0.000e+00 (142)
*  5393: obj =   7.691358889e+00 inf =   0.000e+00 (138)
*  5415: obj =   7.691358889e+00 inf =   0.000e+00 (146)
*  5438: obj =   7.691358889e+00 inf =   0.000e+00 (303)
*  5461: obj =   7.691358889e+00 inf =   0.000e+00 (293)
*  5484: obj =   7.691358889e+00 inf =   0.000e+00 (199) 1
*  5506: obj =   7.691358889e+00 inf =   0.000e+00 (141)
*  5529: obj =   7.691358889e+00 inf =   0.000e+00 (141)
*  5553: obj =   7.691358889e+00 inf =   0.000e+00 (143)
*  5576: obj =   7.691358889e+00 inf =   0.000e+00 (139)
*  5599: obj =   7.691358889e+00 inf =   0.000e+00 (130)
*  5622: obj =   7.691358889e+00 inf =   0.000e+00 (129)
*  5645: obj =   7.691358889e+00 inf =   0.000e+00 (121)
*  5665: obj =   7.691358889e+00 inf =   0.000e+00 (126) 1
*  5689: obj =   7.691358889e+00 inf =   0.000e+00 (128)
*  5713: obj =   7.691358889e+00 inf =   0.000e+00 (129)
*  5737: obj =   7.691358889e+00 inf =   0.000e+00 (233)
*  5761: obj =   7.691358889e+00 inf =   0.000e+00 (242)
*  5784: obj =   7.691358889e+00 inf =   0.000e+00 (140)
*  5807: obj =   7.691358889e+00 inf =   0.000e+00 (132)
*  5830: obj =   7.691358889e+00 inf =   0.000e+00 (135)
